x,y,z
1.8745,0.825335,0.840434
1.61273,1.29687,0.873944
2.07938,1.19582,1.11058
1.71649,1.38844,0.726429
1.88475,1.56263,0.517371
1.96082,1.61059,0.442513
1.94291,1.68162,0.314387
1.50552,1.83569,0.653872
1.42999,1.61421,0.889587
0.931704,2.06613,0.787899
0.917302,1.95127,1.01955
0.0,2.21486,0.904195
0.0,2.17848,1.03054
0.951775,2.15072,0.729199
0.0,2.29762,0.845559
1.55521,1.90989,0.591727
0.894334,2.05369,1.45868
1.63915,1.82524,1.53068
0.0,2.3773,1.41121
0.916245,2.19758,0.591191
0.0,2.34443,0.707846
1.51684,1.94103,0.444141
2.89416,1.69366,-0.293492
2.20873,2.25201,-0.084916
1.64363,2.43844,0.058334
0.948287,2.63546,0.148704
0.0,2.85332,0.168425
0.0,2.4464,2.15047
1.02946,2.27344,2.24387
1.68425,1.81278,2.19638
1.69538,1.39814,2.76301
1.87691,1.16657,2.72828
0.0,2.13808,3.00778
0.875196,1.97871,3.02126
1.78215,0.994194,3.54208
2.10716,0.769274,3.38469
0.844364,1.65079,4.03324
0.0,1.99261,4.16032
1.79631,0.761666,4.11807
0.742722,1.20484,4.66367
0.0,1.43263,4.68586
0.0,0.488459,5.23261
0.846059,0.35371,5.2651
0.689895,-0.378273,5.51242
0.0,-0.336697,5.53068
0.0,-0.336697,5.53068
0.0,-1.14183,5.54417
0.635427,-1.33174,5.51565
0.689895,-0.378273,5.51242
2.17394,1.02251,1.46651
4.31184,1.18539,-1.20063
4.28121,1.86668,-1.23602
4.41342,1.81725,-1.36602
4.07592,2.42746,-1.65577
3.18982,2.69034,-1.09823
2.38693,2.862,-0.750937
1.7195,3.01385,-0.583459
0.992348,3.17746,-0.495836
0.0,3.31909,-0.488963
0.917138,3.2316,-0.807683
0.0,3.30298,-0.804943
1.66854,3.08697,-0.878633
2.29817,2.95999,-1.04051
3.11579,2.78117,-1.32048
4.38354,1.70446,-1.80351
3.74264,2.27938,-2.35777
3.67798,1.68305,-2.90606
3.63881,1.35384,-3.24171
3.51253,0.968948,-3.72645
3.28763,0.669328,-4.20136
3.10444,0.512972,-4.54345
2.88229,0.407417,-4.75316
2.63698,0.302704,-4.99993
2.49222,0.221049,-5.23389
2.3512,0.151886,-5.43541
0.681818,2.71684,-1.56571
0.0,2.80997,-1.51473
1.35017,2.53973,-1.67514
1.84782,2.45708,-1.74594
2.75622,2.29626,-1.99017
0.518024,2.28922,-2.10815
0.0,2.35199,-2.05635
1.08679,2.14977,-2.19117
1.53827,2.0182,-2.28906
2.64002,1.71451,-2.51801
1.96407,1.90948,-2.352
0.44787,2.13596,-2.51034
0.0,2.20933,-2.39456
0.983234,1.99972,-2.5831
1.46665,1.83974,-2.7101
2.07379,1.61253,-2.82287
2.70589,1.35665,-3.01017
0.342392,2.03468,-3.01133
0.0,2.08282,-2.93399
0.865371,1.90068,-3.1137
1.35565,1.73538,-3.23425
1.78257,1.49597,-3.38436
2.64201,0.976034,-3.59015
2.21345,1.17981,-3.53735
0.208197,2.00383,-3.46217
0.0,2.04132,-3.38957
0.730909,1.8981,-3.56852
1.24398,1.70561,-3.66319
1.65856,1.45129,-3.76853
2.09688,1.01188,-3.93888
2.55587,0.738809,-3.97232
0.090155,2.04535,-3.81937
0.0,2.0784,-3.75251
0.670606,1.92693,-3.91565
1.15938,1.72075,-3.98773
1.55232,1.43629,-4.10324
2.01066,0.897486,-4.25018
2.46865,0.565898,-4.33771
0.097358,2.08748,-4.2071
0.0,2.12078,-4.2023
0.635255,1.94546,-4.23469
1.12077,1.72459,-4.32377
1.50273,1.40554,-4.48221
1.88257,0.852173,-4.59567
2.41234,0.439763,-4.64447
0.110803,2.12065,-4.44991
0.0,2.16627,-4.44233
0.124695,2.15276,-4.68502
0.0,2.23182,-4.70272
0.115238,2.20753,-4.99269
0.0,2.25774,-4.96804
0.620858,1.97961,-4.48334
0.611104,2.01892,-4.72398
0.595195,2.07909,-5.03812
1.0865,1.74618,-4.58847
1.06436,1.7657,-4.82352
1.03139,1.80622,-5.10085
1.46917,1.39675,-4.72807
1.41586,1.40899,-4.95443
1.3765,1.42648,-5.23486
1.79033,0.797175,-4.90605
1.68622,0.782295,-5.16383
1.59625,0.777835,-5.43677
2.26091,0.323219,-4.95199
2.1214,0.272905,-5.16678
2.01533,0.191249,-5.38751
0.0,-2.30915,5.08592
0.0,-2.66216,4.87944
1.69615,-2.58149,3.98836
0.276279,-0.701162,-0.316745
0.224965,-0.626931,-0.434611
0.37912,-0.863837,-0.50701
0.290747,-0.892697,-0.351774
0.785511,-0.744561,-0.113481
0.478191,-2.00102,-2.1571
0.919514,-1.89223,-3.59924
0.228664,-0.914844,-1.93878
0.085459,-0.95337,-1.9889
0.0,-0.95337,-1.9889
0.0,-1.14215,-2.03647
0.0,-1.22995,-2.07786
0.0,-1.38489,-2.18685
0.0,-1.48675,-2.2839
0.0,-1.57493,-2.41992
0.0,-1.791,-2.65466
0.0,-1.88339,-2.826
0.0,-1.963,-3.21457
0.0,-1.7993,-3.42835
0.0,-1.80514,-3.57208
0.0,-1.727,-3.82329
0.0,-1.78681,-4.13847
0.0,-1.86337,-4.42333
0.0,-1.92221,-4.77266
0.0,-1.93473,-6.03088
0.173271,-1.84868,-6.03088
0.409214,-1.77943,-6.03088
0.409214,-1.77943,-6.03088
0.452853,-1.86989,-6.03088
0.540109,-2.06603,-6.03088
0.66694,-2.12605,-6.03088
0.66694,-2.12605,-6.03088
0.83899,-1.96215,-6.03088
0.83899,-1.96215,-6.03088
0.982628,-1.79789,-6.03088
1.08906,-1.73616,-6.03088
1.23486,-1.67669,-6.03088
1.33463,-1.63662,-6.03088
1.47975,-1.63387,-6.03088
1.47975,-1.63387,-6.03088
1.51747,-1.42279,-6.03088
1.51747,-1.42279,-6.03088
2.16117,-1.091,-6.03088
2.50683,-0.750036,-6.03088
2.36379,-0.116081,-6.03088
2.22501,0.140141,-6.03088
2.09234,0.21799,-6.03088
1.79345,0.258928,-6.03088
1.42051,0.868995,-6.03088
1.22495,1.54361,-6.03088
0.91784,1.93854,-6.03088
0.529666,2.22234,-6.03088
0.102551,2.35592,-6.03088
0.0,2.40814,-6.03088
-1.40939,-1.61363,-2.86533
-1.23612,-1.68612,-2.71117
-1.25933,-1.56334,-2.426
-1.41794,-1.49378,-2.54119
-1.39955,-1.68505,-3.10569
-1.22499,-1.77651,-2.93859
-1.37998,-1.73877,-3.36611
-1.20229,-1.83335,-3.14527
-1.33427,-1.83982,-3.71645
-1.10631,-1.97424,-3.59068
-1.23217,-1.91564,-4.12133
-1.00277,-2.05247,-4.05768
-1.14948,-1.94974,-4.5219
-0.921851,-2.10201,-4.499
-1.05567,-1.93454,-4.96905
-0.821686,-2.10992,-4.94865
-0.942787,-1.94435,-5.31055
-0.749451,-2.10193,-5.28247
-0.821686,-2.10992,-4.94865
-1.05567,-1.93454,-4.96905
-0.749451,-2.10193,-5.28247
-0.606929,-2.04422,-5.25841
-0.665033,-2.06783,-4.94927
-0.821686,-2.10992,-4.94865
-0.665033,-2.06783,-4.94927
-0.790397,-2.07039,-4.47157
-0.871066,-2.02068,-4.03022
-1.00277,-2.05247,-4.05768
-0.871066,-2.02068,-4.03022
-1.01133,-1.93214,-3.54846
-1.10631,-1.97424,-3.59068
-1.15558,-1.81447,-3.10934
-1.20229,-1.83335,-3.14527
-1.17524,-1.70508,-2.84886
-1.22499,-1.77651,-2.93859
-1.17032,-1.62535,-2.68354
-1.23612,-1.68612,-2.71117
-1.72545,-1.2981,-2.90186
-1.64917,-1.4251,-3.1536
-1.97488,-1.26117,-3.12689
-1.9159,-1.32934,-3.34091
-2.29049,-1.27963,-3.3403
-2.24666,-1.32377,-3.43634
-2.31725,-1.49727,-3.85704
-2.14061,-1.47283,-3.7279
-2.53499,-1.34751,-3.50239
-1.58407,-1.52363,-3.39449
-2.12238,-1.50638,-3.82396
-2.07678,-1.49576,-3.80439
-2.01025,-1.44944,-3.71714
-2.01305,-1.42843,-3.66831
-1.96121,-1.53128,-3.86446
-1.98634,-1.51437,-3.83265
-1.59724,-1.528,-3.53477
-1.5482,-1.58131,-3.50073
-1.68245,-1.45163,-3.49069
-1.66833,-1.4673,-3.51508
-1.61788,-1.53435,-3.61387
-1.6089,-1.55122,-3.66178
-1.81218,-1.4343,-3.62655
-1.83559,-1.43531,-3.58952
-1.7985,-1.451,-3.64352
-1.98803,-1.48513,-3.76716
-1.65515,-1.49146,-3.55615
-1.7871,-1.48456,-3.69388
-1.79041,-1.47105,-3.66886
-1.76308,-1.50974,-3.74205
-2.04568,-1.64411,-4.33921
-1.87368,-1.61451,-4.20204
-2.06016,-1.53897,-3.90976
-2.23169,-1.56226,-4.0151
-1.50273,-1.68855,-3.88256
-1.52912,-1.61282,-3.61163
-1.42288,-1.75181,-4.1948
-1.33883,-1.77642,-4.5861
-1.21936,-1.76541,-5.0014
-1.10419,-1.7864,-5.30578
-0.942787,-1.94435,-5.31055
-1.05567,-1.93454,-4.96905
-1.21936,-1.76541,-5.0014
-1.32124,-1.70172,-5.03707
-1.2238,-1.72705,-5.32761
-1.48136,-1.69494,-4.6141
-1.32124,-1.70172,-5.03707
-1.58681,-1.6843,-4.32605
-1.65937,-1.6147,-4.02769
-1.7707,-1.6597,-4.44099
-1.95785,-1.64845,-4.53521
-1.85086,-1.66662,-4.73928
-1.65283,-1.68483,-4.68421
-1.63156,-1.64583,-5.1244
-1.46059,-1.6634,-5.0784
-1.49974,-1.63134,-5.39231
-1.38763,-1.66987,-5.35259
-1.46059,-1.6634,-5.0784
-1.63156,-1.64583,-5.1244
-1.48577,-1.37387,-2.25112
-1.32626,-1.41326,-2.15509
-1.70297,-0.875829,-1.47887
-2.05093,-0.82876,-1.83166
-1.71036,-1.11349,-2.03576
-1.54532,-1.1274,-1.78182
-2.39541,-0.447712,-1.41406
-2.28863,-0.611225,-1.64599
-1.8831,-0.712727,-1.37439
-2.03531,-0.521232,-1.27227
-2.20863,-0.257252,-0.922418
-2.50985,-0.206504,-0.986878
-2.72573,-0.497114,-1.88675
-2.63986,-0.958418,-2.43832
-2.76451,-0.284429,-1.59014
-2.83174,-0.044976,-1.09889
-1.65553,-1.29957,-2.68236
-1.77547,-1.2581,-2.80676
-1.88052,-1.1125,-2.5696
-2.03363,-1.07411,-2.70392
-1.8396,-1.04494,-2.21885
-2.05629,-1.20877,-3.00126
-2.38479,-1.26392,-3.21257
-2.4598,-1.4832,-3.95588
-2.35695,-1.54487,-4.12036
-2.17801,-1.63294,-4.43026
-2.07584,-1.6468,-4.61886
-1.97144,-1.64909,-4.81331
-1.78291,-1.64209,-5.17906
-1.78291,-1.64209,-5.17906
-1.66282,-1.62869,-5.42445
-2.72247,-1.29753,-3.52185
-2.57215,-0.062678,-0.716555
-2.32052,-0.13977,-0.635532
-2.86631,0.133476,-0.799157
-2.44317,0.31526,-0.179462
-2.29246,0.109027,-0.14507
-2.7309,0.543768,-0.264831
-2.29206,0.573476,0.126813
-2.45884,0.795894,0.001204
-2.19215,0.366311,0.196353
-2.20423,0.793519,0.285265
-2.32133,0.986568,0.143332
-2.08651,0.602341,0.412325
-1.90133,0.887785,0.677905
-1.9795,1.05294,0.526511
-2.11928,1.29634,0.374709
-2.18231,1.35978,0.325784
-2.4044,1.03476,0.114204
-2.48932,0.860502,-0.022626
-2.73506,0.600112,-0.303741
-2.97992,0.19607,-0.812304
-2.97215,0.018465,-1.12136
-2.92242,-0.25741,-1.64167
-2.8735,-0.473403,-1.93057
-2.17234,1.42252,0.226998
-2.37513,1.14444,0.046336
-2.49116,1.00592,-0.102854
-2.79651,0.688888,-0.410669
-2.99026,0.298409,-0.891358
-2.99026,0.298409,-0.891358
-3.00345,0.126238,-1.20847
-2.97215,0.018465,-1.12136
-2.97992,0.19607,-0.812304
-3.18975,1.21141,-0.546391
-3.30573,1.10624,-0.660061
-2.62674,1.17623,-0.141303
-3.49815,0.915226,-0.805415
-3.5983,0.58061,-1.11135
-3.59493,0.426668,-1.30943
-3.00345,0.126238,-1.20847
-2.9606,-0.127997,-1.71862
-2.92242,-0.25741,-1.64167
-2.89283,-0.309357,-2.04019
-2.8735,-0.473403,-1.93057
-3.56163,0.127527,-1.80325
-2.9606,-0.127997,-1.71862
-3.57252,-0.073111,-2.19329
-2.89283,-0.309357,-2.04019
-2.72394,-0.991446,-2.59392
-1.95277,-0.870612,-2.425
-2.10163,-0.955989,-2.77656
-2.10163,-0.955989,-2.77656
-1.81081,-1.09906,-2.78696
-1.65553,-1.29957,-2.68236
-2.03363,-1.07411,-2.70392
-2.07927,-1.06956,-2.97559
-1.81081,-1.09906,-2.78696
-2.41962,-1.0484,-3.20046
-2.75858,-1.03498,-3.52641
-2.75858,-1.03498,-3.52641
-2.41467,-1.17844,-4.0115
-2.4598,-1.4832,-3.95588
-2.72247,-1.29753,-3.52185
-2.32445,-1.22048,-4.1816
-2.35695,-1.54487,-4.12036
-2.17363,-1.31084,-4.47798
-2.17801,-1.63294,-4.43026
-2.08824,-1.34862,-4.63231
-2.07584,-1.6468,-4.61886
-1.97125,-1.37583,-4.8604
-1.97144,-1.64909,-4.81331
-1.80733,-1.40658,-5.20182
-1.78291,-1.64209,-5.17906
-1.70521,-1.42574,-5.42966
-1.66282,-1.62869,-5.42445
-3.22189,-0.761669,-3.68525
-3.03291,-0.871277,-4.27476
-2.41467,-1.17844,-4.0115
-2.75858,-1.03498,-3.52641
-2.98986,-0.888982,-4.35962
-2.32445,-1.22048,-4.1816
-2.83755,-0.958111,-4.57595
-2.17363,-1.31084,-4.47798
-2.74362,-1.01378,-4.77077
-2.08824,-1.34862,-4.63231
-2.64726,-1.03606,-5.00696
-1.97125,-1.37583,-4.8604
-2.54368,-1.06365,-5.32838
-1.80733,-1.40658,-5.20182
-2.42854,-1.10672,-5.59728
-1.70521,-1.42574,-5.42966
-2.63671,-0.706883,-2.71934
-1.95277,-0.870612,-2.425
-1.8396,-1.04494,-2.21885
-2.72394,-0.991446,-2.59392
-2.63671,-0.706883,-2.71934
-2.72394,-0.991446,-2.59392
-2.67514,-0.772986,-2.78464
-2.40827,-0.890975,-2.93159
-2.10163,-0.955989,-2.77656
-2.48162,-0.992837,-3.1579
-2.41962,-1.0484,-3.20046
-2.76108,-0.934009,-3.34313
-3.48874,-0.417224,-2.8214
-3.38411,-0.609178,-3.15746
-3.00685,-0.786586,-3.15998
-3.02201,-0.71722,-2.93567
-2.66358,-0.861852,-2.83469
-2.53621,-0.958051,-2.94821
-3.02201,-0.71722,-2.93567
-2.88217,-0.843545,-2.93735
-2.66358,-0.861852,-2.83469
-2.67514,-0.772986,-2.78464
-2.92534,-0.894157,-3.10088
-2.88217,-0.843545,-2.93735
-2.75687,-1.00708,-3.22978
-2.55549,-1.02227,-3.08917
-2.78041,-0.918971,-2.97245
-2.67439,-0.933123,-2.93762
-2.67439,-0.933123,-2.93762
-2.627,-0.979362,-2.98733
-2.62952,-1.00242,-3.05221
-2.75097,-0.986978,-3.11111
-2.80791,-0.930632,-3.0451
-2.78041,-0.918971,-2.97245
-4.31396,1.11322,-1.23372
-4.33061,0.776805,-1.41192
-4.32417,0.686738,-1.48549
-4.24834,0.36286,-1.9029
-4.62483,1.03393,-1.45521
-4.63485,0.797032,-1.56537
-4.56678,0.443689,-1.9257
-4.18889,0.205079,-2.33727
-4.13786,0.100062,-2.70301
-3.48874,-0.417224,-2.8214
-4.02287,-0.0339,-3.36961
-4.13786,0.100062,-2.70301
-3.76429,-0.369424,-3.90937
-4.45635,0.204624,-2.39893
-4.35957,0.104717,-2.78467
-4.12501,0.000466,-3.39416
-4.35957,0.104717,-2.78467
-4.4799,0.178521,-2.86612
-4.24174,0.094279,-3.46507
-4.57688,0.255504,-2.43744
-4.4799,0.178521,-2.86612
-4.64855,0.494981,-1.97738
-3.51314,-0.544512,-4.43512
-3.49772,-0.557091,-4.48206
-3.3791,-0.630729,-4.70096
-3.3248,-0.64954,-4.79291
-3.16611,-0.719668,-5.04753
-2.97441,-0.804852,-5.39482
-2.81696,-0.778881,-5.69819
-3.89848,0.065554,-4.08853
-3.67099,-0.278001,-4.56932
-3.52966,-0.407969,-4.81012
-3.32822,-0.51918,-5.10642
-3.04855,-0.657509,-5.43287
-2.02225,0.586962,0.544661
-1.78991,0.484963,0.559574
-1.65319,0.708563,0.929418
-1.8745,0.825335,0.840434
-1.78991,0.484963,0.559574
-1.70934,0.303075,0.70881
-1.61955,0.484865,1.08566
-1.65319,0.708563,0.929418
-1.60859,0.115187,0.873861
-1.49406,0.28435,1.26558
-1.77839,0.139324,0.482136
-1.67916,-0.029714,0.633915
-1.87246,0.310705,0.346143
-2.14529,0.375192,0.339204
-1.87246,0.310705,0.346143
-2.20123,0.064496,0.000293
-1.91572,0.014837,0.040941
-1.91572,0.014837,0.040941
-1.76452,-0.117671,0.177998
-1.67603,-0.229159,0.329475
-1.71896,-0.469903,-0.160742
-1.55578,-0.505726,0.021224
-1.52673,-0.664287,-0.330392
-1.27039,-0.784968,-0.147104
-1.13358,-0.87648,-0.529377
-0.965119,-0.95435,-0.260672
-1.39474,-0.760716,-0.413036
-0.890434,-1.03014,-0.667131
-0.660852,-1.02641,-0.430087
-1.2921,-0.823783,-0.754556
-1.0839,-0.962937,-0.908114
-1.49741,-0.744497,-0.724919
-1.77403,-0.533113,-0.55782
-1.91887,-0.339632,-0.33156
-2.29322,-0.339257,-0.484214
-1.91887,-0.339632,-0.33156
-2.20463,-0.492489,-0.76189
-1.87045,-0.450844,-0.652197
-1.87045,-0.450844,-0.652197
-1.92056,-0.635633,-0.911602
-2.15001,-0.738764,-1.07767
-1.92056,-0.635633,-0.911602
-1.35925,-0.864891,-0.802611
-1.17333,-0.974752,-0.937966
-1.56481,-0.792898,-0.797042
-2.10774,-0.953456,-1.14322
-1.86334,-0.91409,-0.977168
-1.86334,-0.91409,-0.977168
-1.71582,-0.966024,-0.929656
-1.61838,-1.02969,-0.925175
-1.36961,-1.11968,-1.01534
-1.62604,-1.28861,-1.07674
-1.83285,-1.18526,-1.02053
-1.83285,-1.18526,-1.02053
-2.04525,-1.16885,-1.15372
-2.11674,0.601314,0.495058
-1.9296,0.868969,0.766195
-1.90133,0.887785,0.677905
-2.08651,0.602341,0.412325
-2.11674,0.601314,0.495058
-1.9296,0.868969,0.766195
-2.25591,0.416612,0.276612
-2.19215,0.366311,0.196353
-2.25591,0.416612,0.276612
-2.28126,0.119904,-0.081355
-2.29246,0.109027,-0.14507
-2.28126,0.119904,-0.081355
-2.3606,-0.198334,-0.599489
-2.32052,-0.13977,-0.635532
-2.3606,-0.198334,-0.599489
-2.29063,-0.390191,-0.891433
-2.14954,-0.593719,-1.23485
-2.20863,-0.257252,-0.922418
-2.29063,-0.390191,-0.891433
-2.03531,-0.521232,-1.27227
-2.14954,-0.593719,-1.23485
-1.76486,-0.781579,-1.36183
-1.94786,-0.959888,-1.38145
-2.05049,-0.809457,-1.36673
-1.8831,-0.712727,-1.37439
-1.64433,-0.804401,-1.32705
-1.77285,-1.09563,-1.32838
-1.53591,-0.807226,-1.29811
-1.56498,-1.03431,-1.26152
-1.49729,-0.841721,-1.33913
-1.53591,-0.807226,-1.29811
-1.64433,-0.804401,-1.32705
-1.36458,-0.924075,-1.18079
-1.40243,-0.788059,-1.22617
-1.7141,-1.31899,-1.0936
-1.98353,-1.2747,-1.1571
-2.04525,-1.16885,-1.15372
-2.05049,-0.809457,-1.36673
-1.94786,-0.959888,-1.38145
-1.11518,-1.30011,-2.21954
-1.00292,-1.41597,-2.14432
-0.979704,-1.34242,-2.07131
-1.08267,-1.20988,-2.15916
-0.979704,-1.34242,-2.07131
-1.28868,-1.33745,-1.81886
-1.36292,-1.2288,-1.93139
-1.08267,-1.20988,-2.15916
-1.25933,-1.56334,-2.426
-1.1848,-1.6206,-2.36009
-1.49933,-1.25979,-1.6199
-1.54532,-1.1274,-1.78182
-1.25933,-1.56334,-2.426
-1.17032,-1.62535,-2.68354
-1.15066,-1.70571,-2.57788
-1.1848,-1.6206,-2.36009
-1.0761,-1.6405,-2.44146
-1.13857,-1.60807,-2.3557
-0.946039,-1.40532,-2.13957
-1.00292,-1.41597,-2.14432
-0.911458,-1.29308,-2.00659
-0.979704,-1.34242,-2.07131
-1.22679,-1.26394,-1.75878
-1.28868,-1.33745,-1.81886
-1.43033,-1.24214,-1.6059
-1.49933,-1.25979,-1.6199
-1.10621,-1.17028,-1.68525
-1.18529,-1.03959,-1.49444
-1.00321,-1.20418,-1.85319
-1.01149,-0.849459,-1.46615
-0.987919,-0.943063,-1.57773
-1.41255,-0.846861,-1.26547
-1.49729,-0.841721,-1.33913
-1.54532,-1.1274,-1.78182
-1.49933,-1.25979,-1.6199
-1.21502,-0.631844,-1.13988
-1.16317,-0.749894,-1.08363
-1.14006,-0.548845,-1.08562
-1.09044,-0.678469,-1.02351
-1.32274,-0.839324,-1.28229
-1.41255,-0.846861,-1.26547
-1.1259,-0.726983,-1.24788
-1.21502,-0.631844,-1.13988
-1.40243,-0.788059,-1.22617
-1.14006,-0.548845,-1.08562
-0.95107,-0.657946,-1.49034
-0.97596,-0.439031,-1.25364
-0.923414,-0.752181,-1.56325
-0.97596,-0.439031,-1.25364
-0.772368,-0.594727,-1.36333
-0.696132,-0.597604,-1.18218
-0.899215,-0.440476,-1.07984
-0.706202,-0.661758,-1.44575
-0.541634,-0.706386,-1.35772
-0.972473,-0.702188,-0.904372
-1.03187,-0.501241,-0.910848
-0.945703,-0.352311,-0.793197
-0.953346,-0.56064,-0.798897
-1.05316,-0.364276,-0.94726
-1.05316,-0.364276,-0.94726
-0.840242,-0.424596,-0.927747
-0.945703,-0.352311,-0.793197
-0.620113,-0.584601,-1.06801
-0.40603,-0.658817,-1.18137
-0.588595,-0.557169,-1.03178
-0.776626,-0.397058,-0.858709
-0.372288,-0.620912,-1.14357
-0.344751,-0.559124,-1.11014
-0.552893,-0.508997,-0.992161
-0.250869,-0.715051,-1.22652
-0.223761,-0.654281,-1.18566
-0.123685,-0.616287,-1.15918
-0.306132,-0.761379,-1.32829
-0.945703,-0.352311,-0.793197
-0.776626,-0.397058,-0.858709
-0.75786,-0.456694,-0.781188
-0.881827,-0.435746,-0.723916
-0.882614,-0.755154,-0.775412
-0.666779,-0.796182,-0.552895
-0.723647,-0.645566,-0.597074
-0.562304,-0.969606,-0.41658
-0.611036,-0.788876,-0.525612
-0.876471,-0.90486,-0.148345
-1.1381,-0.774442,-0.091895
-1.48518,-0.500447,0.079724
-1.59616,-0.235293,0.37936
-1.56667,-0.073622,0.634397
-1.51245,0.076482,0.897163
-1.41237,0.310801,1.28183
-1.31316,0.121402,0.598818
-1.23796,0.239116,0.865933
-1.26539,0.014263,0.325109
-1.17217,-0.288578,0.003799
-1.03891,-0.599331,-0.054216
-0.542374,-0.544174,-0.8423
-0.525206,-0.685298,-0.699021
-0.723647,-0.645566,-0.597074
-0.552893,-0.508997,-0.992161
-0.501866,-0.662164,-0.586513
-0.455321,-0.782268,-0.546323
-0.37912,-0.863837,-0.50701
-0.299927,-0.76545,-0.673631
-0.304694,-0.726692,-0.630063
-0.501866,-0.662164,-0.586513
-0.503536,-0.70522,-0.631044
-0.325211,-0.738581,-0.748447
-0.304694,-0.726692,-0.630063
-0.21535,-0.743346,-0.596543
-0.113276,-0.767337,-0.678553
-0.127284,-0.76849,-0.76445
-0.137651,-0.687754,-0.62293
-0.21535,-0.743346,-0.596543
-0.096537,-0.609019,-0.571215
-0.224965,-0.626931,-0.434611
-0.322935,-0.611039,-0.90035
-0.344751,-0.559124,-1.11014
-0.123685,-0.616287,-1.15918
-0.108917,-0.646315,-0.939211
-0.016477,-0.649357,-0.926391
0.000578,-0.652702,-1.14941
0.004388,-0.722007,-1.17417
0.000578,-0.652702,-1.14941
-0.139737,-0.699986,-1.17161
0.0,-0.755149,-1.17053
0.0,-0.667317,-1.14395
0.000578,-0.652702,-1.14941
0.004388,-0.722007,-1.17417
0.007583,-0.792125,-1.1912
0.0,-0.832548,-1.19524
-0.127929,-0.754604,-1.19389
0.007583,-0.792125,-1.1912
-0.24136,-0.814638,-1.27816
-0.13037,-0.861437,-1.25481
-0.03309,-0.896798,-1.25403
-0.274387,-0.895555,-1.43739
-0.260266,-0.950578,-1.42941
-0.166855,-0.996518,-1.399
-0.672423,-1.05825,-1.32111
-0.490997,-1.07906,-1.45208
-0.274387,-0.895555,-1.43739
-0.306132,-0.761379,-1.32829
-0.541634,-0.706386,-1.35772
-0.733092,-0.88367,-1.44684
-0.672423,-1.05825,-1.32111
-0.306132,-0.761379,-1.32829
-0.852626,-1.05254,-1.50031
-0.777042,-1.17979,-1.37449
-0.806198,-0.783523,-1.46826
-0.706202,-0.661758,-1.44575
-0.987919,-0.943063,-1.57773
-0.957618,-0.980468,-1.55018
-0.923414,-0.752181,-1.56325
-0.83162,-0.611914,-1.50774
-1.06246,-1.14746,-1.71022
-1.06125,-1.24992,-1.69358
-0.991865,-1.30948,-1.64375
-0.918461,-1.39703,-1.55902
-0.777042,-1.17979,-1.37449
-0.600731,-1.20176,-1.52927
-1.00321,-1.20418,-1.85319
-1.04367,-1.30745,-1.73899
-0.911458,-1.29308,-2.00659
-0.961809,-1.51481,-1.79336
-0.871396,-1.60036,-1.70736
-0.918461,-1.39703,-1.55902
-0.643279,-1.34435,-1.59742
-0.871396,-1.60036,-1.70736
-0.616929,-1.44168,-1.64779
-0.729624,-1.4288,-1.99923
-0.803006,-1.65691,-1.78821
-0.946039,-1.40532,-2.13957
-0.908608,-1.57088,-2.26812
-0.887021,-1.74012,-2.08962
-0.923605,-1.52876,-2.04724
-0.923605,-1.52876,-2.04724
-0.887021,-1.74012,-2.08962
-0.752157,-1.66239,-2.0405
-0.80478,-1.53363,-2.01798
-0.628571,-1.84526,-2.05058
-0.544718,-1.66841,-2.04448
-0.729624,-1.4288,-1.99923
-0.697121,-1.90116,-2.14715
-0.544718,-1.66841,-2.04448
-0.550252,-1.78728,-1.90705
-0.803006,-1.65691,-1.78821
-0.487346,-1.54944,-1.72454
-0.550252,-1.78728,-1.90705
-0.395899,-1.64042,-1.82525
-0.244374,-0.946017,-1.65823
-0.25085,-1.01585,-1.63798
-0.123817,-1.10777,-1.64274
-0.075363,-1.07142,-1.84282
-0.245409,-0.985872,-1.81066
-0.304946,-0.97447,-1.8052
-0.085459,-0.95337,-1.9889
-0.228664,-0.914844,-1.93878
-0.302674,-0.896202,-1.92534
-0.296986,-1.05187,-1.69917
-0.244374,-0.946017,-1.65823
-0.439278,-1.22379,-1.77072
-0.314085,-1.37137,-1.88332
-0.179735,-1.4948,-1.98447
-0.32483,-1.00366,-1.84137
-0.304946,-0.97447,-1.8052
-0.222738,-1.15533,-1.89441
-0.172525,-1.23104,-1.97874
-0.275138,-0.980982,-1.98927
-0.302674,-0.896202,-1.92534
-0.185271,-1.14215,-2.03647
-0.159347,-1.22995,-2.07786
-0.114834,-1.42051,-2.16285
-0.081716,-1.38489,-2.18685
-0.112533,-1.54308,-2.12555
-0.093712,-1.48858,-2.25552
-0.056561,-1.48675,-2.2839
-0.12404,-1.61881,-2.38326
-0.068819,-1.57493,-2.41992
-0.150668,-1.68102,-2.03918
-0.190912,-1.82126,-2.60781
-0.142751,-1.791,-2.65466
-0.306947,-1.86217,-2.58209
-0.240723,-1.8119,-2.60203
-0.226778,-1.90755,-2.09017
-0.405686,-1.99099,-2.47487
-0.3484,-1.88429,-2.0023
-0.42988,-1.81344,-2.10529
-0.3484,-1.88429,-2.0023
-0.510107,-1.94444,-2.12067
-0.42988,-1.81344,-2.10529
-0.581623,-2.00863,-2.18791
-0.986579,-1.58893,-2.34427
-0.940866,-1.66095,-2.32846
-0.908608,-1.57088,-2.26812
