x,y,z
-39.3815,27.4839,228.704
-38.968,27.0583,229.8
-40.1964,25.353,231.11
-39.6742,27.4839,230.735
-40.8333,27.4839,231.198
-41.0837,28.341,229.858
-51.1857,24.4023,229.533
-51.9192,24.7916,230.464
-51.6264,24.7916,228.433
-52.3628,25.8087,231.029
-52.8668,25.353,229.29
-51.8919,25.8087,227.764
-52.3478,27.0583,231.009
-52.8034,27.4839,229.93
-52.6254,27.4838,228.695
-51.8829,27.0583,227.789
-50.0116,24.7916,229.701
-50.1354,25.353,228.197
-49.2993,25.8087,229.804
-50.7209,27.4838,227.933
-49.74,27.4839,228.704
-49.3265,27.0583,229.8
-50.555,25.353,231.11
-50.0328,27.4839,230.735
-51.1918,27.4839,231.198
-51.4423,28.341,229.858
-61.1729,24.4023,229.533
-61.9064,24.7916,230.464
-61.6136,24.7916,228.433
-62.35,25.8087,231.029
-62.8542,25.353,229.29
-61.8793,25.8087,227.764
-62.335,27.0583,231.009
-62.7908,27.4838,229.93
-62.6126,27.4838,228.695
-61.8701,27.0583,227.789
-60.0019,24.7916,229.701
-60.1226,25.353,228.197
-59.2865,25.8087,229.804
-60.7081,27.4838,227.933
-59.7272,27.4838,228.704
-59.3138,27.0583,229.8
-60.5422,25.353,231.11
-60.02,27.4838,230.735
-61.179,27.4838,231.198
-61.4295,28.341,229.858
-59.0481,28.8721,70.1599
-59.0481,28.8721,70.5196
-59.0693,28.8721,70.1922
58.0583,28.8722,70.1922
58.0372,28.8722,70.5196
58.0372,28.8722,70.1599
58.01,28.8721,35.6409
58.0372,28.8721,35.3171
58.0342,28.8721,35.634
-59.0451,28.8721,35.634
-59.0481,28.8721,35.3171
-59.021,28.8721,35.6409
-59.1508,28.8721,69.2924
-59.03,28.8721,69.1771
58.1398,28.8722,69.2924
58.0191,28.8722,69.1771
-59.3047,28.8721,67.9457
-58.9545,28.8721,67.716
58.2937,28.8722,67.9457
57.9436,28.8722,67.716
-59.0633,28.8721,36.5057
-58.9305,28.8721,36.5301
58.0553,28.8721,36.5057
57.9195,28.8721,36.5301
-59.5521,28.8721,66.2766
-58.7796,28.8721,65.9208
58.5412,28.8722,66.2766
57.7686,28.8722,65.9208
58.1277,28.8721,37.8132
57.7595,28.8721,37.862
-59.1387,28.8721,37.8132
-58.7704,28.8721,37.862
-59.3047,28.8721,39.4384
-58.529,28.8721,39.5142
58.2937,28.8721,39.4384
57.5181,28.8721,39.5142
-59.9083,28.8721,64.4099
-58.4686,28.8721,63.9366
58.8974,28.8722,64.4099
57.4607,28.8722,63.9366
70.771,28.8722,51.8889
71.1332,28.8722,52.6986
70.771,28.8722,53.5917
58.5865,28.8721,41.2626
