x,y,z
0.0872195,-0.000558,-0.065183
0.0619385,0.035015,-0.066557
-0.0104655,0.031528,-0.065958
-0.0137575,0.033682,-0.064917
0.0666595,0.036262,-0.066093
-0.0378045,0.000217,-0.064651
0.0624345,0.030767,-0.066405
0.0683955,0.031878,-0.066189
-0.0329355,-0.003841,-0.066056
-0.0359445,-0.005894,-0.064981
0.0878015,-0.004182,-0.065
-0.0158365,0.032567,-0.065546
0.0879595,-0.002108,-0.064953
-0.0390655,-0.003195,-0.065164
-0.0389825,-0.004314,-0.065941
0.0651735,0.036362,-0.06521
0.0823335,-0.000817,-0.064457
0.0651645,0.029574,-0.06613
0.0687315,0.033301,-0.066079
-0.0136965,0.027127,-0.065926
0.0861685,-0.005615,-0.065496
-0.0342215,-0.00539,-0.065895
-0.0328005,-0.00288,-0.066102
-0.0336755,-0.001026,-0.066703
-0.0340475,0.000127,-0.065946
-0.0167175,0.029529,-0.065495
-0.0133015,0.026511,-0.063034
0.0880915,-0.003082,-0.064902
-0.0119475,0.033458,-0.064567
-0.0121105,0.026449,-0.06278
-0.0358265,-0.005908,-0.062175
-0.0168655,0.030489,-0.065376
0.0684575,0.034658,-0.06612
-0.0100415,0.02952,-0.064715
0.0844955,0.000663,-0.063819
0.0816215,-0.0046,-0.06466
0.0850295,-0.005995,-0.064375
0.0623925,0.033602,-0.064934
-0.0346425,-0.006309,-0.063028
0.0661845,0.029389,-0.06341
0.0630495,0.034711,-0.064617
0.0824895,-0.005427,-0.064393
0.0871325,-0.005018,-0.064476
-0.0164245,0.031357,-0.064424
0.0837105,-0.005869,-0.063308
0.0850615,0.00103,-0.062197
-0.0158485,0.028041,-0.064807
0.0834065,0.000201,-0.063411
0.0682855,0.030698,-0.065458
0.0675235,0.029957,-0.065087
-0.0387805,-0.001797,-0.064513
0.0647355,0.035852,-0.063884
0.0640305,0.030281,-0.064278
-0.0097605,0.030721,-0.064471
-0.0322765,-0.000561,-0.064793
0.0816625,-0.003121,-0.06392
0.0863845,0.00034,-0.064715
-0.0158885,0.032041,-0.063464
0.0871605,0.000329,-0.063787
0.0697555,0.034858,-0.064049
-0.0107625,0.032676,-0.064429
-0.0166315,0.029016,-0.061922
-0.0170885,0.029794,-0.059006
0.0716455,0.032668,-0.062469
0.0709355,0.031033,-0.062781
-0.0381075,-0.000682,-0.062527
-0.0317275,-0.004445,-0.064839
-0.0143075,0.033659,-0.061413
-0.0100315,0.027654,-0.063544
0.0670595,0.036245,-0.064397
0.0700675,0.029724,-0.062478
0.0689605,0.029489,-0.06296
-0.0298795,-0.002805,-0.063668
0.0823095,-0.001031,-0.062275
0.0829435,-0.000101,-0.062818
-0.0156555,0.027153,-0.061275
-0.0372305,-0.004499,-0.061252
-0.0328045,-0.005986,-0.063222
0.0639495,0.030923,-0.062767
0.0882165,-0.004112,-0.064186
0.0881325,-0.001097,-0.064205
0.0856305,-0.006049,-0.06274
0.0654265,0.036252,-0.062818
-0.0360425,0.001518,-0.062143
0.0630335,0.033535,-0.063139
-0.0320075,0.001089,-0.063466
-0.0337735,0.001812,-0.063299
-0.0084065,0.030312,-0.062804
-0.0306735,-0.004879,-0.06353
-0.0301935,-0.004035,-0.063561
-0.0377855,-0.002836,-0.060443
0.0719925,0.034775,-0.061523
0.0653735,0.029614,-0.062226
0.0817545,-0.003995,-0.062428
-0.0374575,0.000229,-0.061927
-0.0378245,-0.003948,-0.061863
-0.0165545,0.030962,-0.061604
-0.0305265,-0.000352,-0.063636
0.0674245,0.036718,-0.062703
0.0820895,-0.004778,-0.061601
-0.0291495,-0.002792,-0.062336
-0.0099075,0.032597,-0.062808
0.0829255,-0.00546,-0.062079
0.0909495,-0.002533,-0.061917
-0.0101655,0.026608,-0.061609
0.0684625,0.036817,-0.062238
0.0633985,0.034394,-0.062206
0.0880505,0.000894,-0.062064
0.0642555,0.030506,-0.061073
-0.0133805,0.033976,-0.061165
-0.0105355,0.033813,-0.061274
0.0816075,-0.003423,-0.059553
-0.0295045,-0.000318,-0.061627
0.0891015,-0.004955,-0.06172
-0.0078185,0.032023,-0.060953
0.0722695,0.034022,-0.061394
-0.0380845,-0.001806,-0.061105
0.0686395,0.02894,-0.061606
0.0896225,0.000287,-0.061573
-0.0148495,0.026569,-0.061186
-0.0306275,0.001034,-0.061482
-0.0155325,0.026554,-0.056269
-0.0365025,-0.005243,-0.061367
0.0851025,-0.006413,-0.060709
0.0834215,0.000786,-0.060485
0.0718365,0.030437,-0.060925
-0.0096225,0.027061,-0.062132
0.0680285,0.037339,-0.060907
-0.0324355,0.001936,-0.061224
0.0702535,0.036385,-0.061477
0.0907385,-0.003538,-0.061973
-0.0295395,-0.00401,-0.06097
-0.0117985,0.034223,-0.060052
-0.0073915,0.030102,-0.061182
-0.0078785,0.028111,-0.060852
-0.0126185,0.026182,-0.061482
-0.0316975,-0.005543,-0.061454
-0.0152755,0.033131,-0.06026
0.0724325,0.031635,-0.060659
-0.0087605,0.032992,-0.061018
-0.0168025,0.027933,-0.057784
-0.0286555,-0.003725,-0.061775
-0.0372965,-0.000783,-0.059787
-0.0347295,0.001797,-0.060149
0.0887405,0.001585,-0.05964
0.0668755,0.028733,-0.060085
0.0648315,0.029938,-0.06013
-0.0140365,0.026194,-0.059626
0.0905685,-0.004577,-0.060535
0.0911885,-0.003694,-0.061049
0.0914365,-0.001441,-0.060226
0.0818185,-0.001465,-0.059497
0.0651675,0.036718,-0.059878
0.0670985,0.037639,-0.057509
0.0662255,0.037422,-0.057884
0.0635455,0.033659,-0.059097
0.0849235,0.001777,-0.059312
-0.0078405,0.027906,-0.060162
-0.0292225,-0.002835,-0.060971
-0.0287085,-0.002216,-0.058942
0.0868615,0.001998,-0.059469
0.0701325,0.029167,-0.060961
-0.0070955,0.031109,-0.060246
-0.0310455,0.000914,-0.058591
0.0873935,-0.006165,-0.060033
0.0695995,0.037307,-0.059484
0.0914775,-0.002402,-0.060948
-0.0080875,0.032722,-0.058749
-0.0283065,-0.003631,-0.059709
0.0724855,0.034586,-0.060586
-0.0360525,-0.003361,-0.056456
-0.0337095,0.002002,-0.060315
0.0817035,-0.002507,-0.06026
0.0646545,0.030443,-0.058684
0.0825985,-0.005294,-0.059984
-0.0300635,-0.00504,-0.060874
-0.0288665,-0.001182,-0.059639
-0.0304095,-0.00443,-0.06025
0.0909865,-0.000414,-0.059654
0.0727405,0.032505,-0.059773
-0.0105525,0.034176,-0.059787
0.0716595,0.035934,-0.059395
0.0675115,0.028609,-0.059066
0.0895885,0.001154,-0.05936
0.0724305,0.031434,-0.058423
0.0859055,-0.006552,-0.059735
0.0710755,0.029591,-0.060549
-0.0285545,-0.002757,-0.058262
0.0827265,0.000433,-0.057774
-0.0138895,0.033768,-0.059135
0.0720265,0.030553,-0.058611
0.0916615,-0.002262,-0.058729
0.0815415,-0.004104,-0.056653
0.0913945,-0.003908,-0.05953
-0.0088085,0.027115,-0.059781
0.0896905,-0.005398,-0.059332
-0.0074765,0.028709,-0.058518
-0.0357555,0.000662,-0.058574
-0.0071045,0.031088,-0.058789
0.0842895,-0.00639,-0.058019
0.0646365,0.036416,-0.057835
0.0686005,0.028624,-0.058597
-0.0340515,-0.005266,-0.059009
0.0727275,0.033505,-0.058243
0.0890895,0.001374,-0.057343
0.0882345,0.001836,-0.057596
-0.0121005,0.034124,-0.058692
-0.0107835,0.034075,-0.058409
-0.0070415,0.029924,-0.058955
-0.0357605,-0.000286,-0.056462
0.0663655,0.029019,-0.058772
-0.0285655,-0.003415,-0.05828
-0.0315375,-0.004575,-0.056443
-0.0294175,-0.000144,-0.05671
-0.0171585,0.03031,-0.05749
-0.0300925,0.000313,-0.055198
0.0898235,0.000716,-0.057123
0.0903475,-0.004754,-0.057697
0.0686255,0.037634,-0.058377
0.0726555,0.03447,-0.058253
-0.0283065,-0.001193,-0.056163
0.0836975,0.001239,-0.058216
0.0849145,0.001746,-0.056392
-0.0148265,0.032505,-0.053738
-0.0131215,0.032761,-0.054052
0.0712455,0.029918,-0.058198
-0.0084065,0.02765,-0.058161
-0.0169495,0.026724,-0.052925
0.0711655,0.036301,-0.05733
-0.0358795,-0.00217,-0.054358
0.0912425,-0.001286,-0.057425
0.0862505,-0.006653,-0.057439
0.0637965,0.034729,-0.05518
-0.0357885,-0.004235,-0.05795
-0.0158565,0.032334,-0.056163
0.0642735,0.035689,-0.055722
0.0813085,-0.002216,-0.052344
-0.0171145,0.030993,-0.055198
0.0907515,-0.003949,-0.056857
0.0888915,-0.005654,-0.057393
0.0871965,-0.006366,-0.05716
0.0705175,0.030589,-0.054686
0.0839685,-0.006087,-0.055196
-0.0337515,-0.004708,-0.056857
-0.0091345,0.033201,-0.057463
-0.0085845,0.032311,-0.056751
-0.0105995,0.033364,-0.056313
0.0652975,0.036828,-0.056769
-0.0335425,0.00084,-0.056089
0.0647145,0.030582,-0.054865
0.0869945,0.001945,-0.056506
-0.0282905,-0.00342,-0.056883
-0.0082355,0.028452,-0.056552
-0.0077935,0.02939,-0.056304
0.0685425,0.037476,-0.056893
0.0820755,-0.004941,-0.056484
-0.0349155,0.000473,-0.056586
-0.0320105,0.000743,-0.054211
0.0893515,-0.003136,-0.052886
-0.0074975,0.030468,-0.056801
0.0882305,0.001328,-0.055407
0.0636625,0.033773,-0.055253
0.0643725,0.031413,-0.055761
0.0873285,-0.005916,-0.055672
-0.0102735,0.027565,-0.054236
0.0898975,-0.002208,-0.05272
0.0720215,0.032495,-0.055531
0.0817625,-0.001138,-0.052213
0.0692865,0.030124,-0.054461
